User-ID,isbn,Book-Rating,original_title,authors,original_publication_year,Publisher,Image-URL-S,Image-URL-M,Image-URL-L
5882,0679775439,8,The Wind-Up Bird Chronicle,Haruki Murakami,1998,Vintage Books USA,http://images.amazon.com/images/P/0679775439.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679775439.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679775439.01.LZZZZZZZ.jpg
12154,0060740450,6,One Hundred Years of Solitude (Oprah's Book Club),Gabriel Garcia Marquez,2004,Perennial,http://images.amazon.com/images/P/0060740450.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060740450.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060740450.01.LZZZZZZZ.jpg
6251,015602943X,10,The Time Traveler's Wife (Harvest Book),Audrey Niffenegger,2004,Harvest Books,http://images.amazon.com/images/P/015602943X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/015602943X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/015602943X.01.LZZZZZZZ.jpg
11676,0449221490,9,L Is for Lawless,Sue Grafton,1996,Fawcett Books,http://images.amazon.com/images/P/0449221490.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449221490.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449221490.01.LZZZZZZZ.jpg
30711,0786817089,5,"The Arctic Incident (Artemis Fowl, Book 2)",Eoin Colfer,2003,Miramax Kids,http://images.amazon.com/images/P/0786817089.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786817089.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786817089.01.LZZZZZZZ.jpg
23902,0860681297,8,The Edible Woman,Margaret Eleanor Atwood,1980,Virago Press (UK),http://images.amazon.com/images/P/0860681297.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0860681297.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0860681297.01.LZZZZZZZ.jpg
5955,0553287893,8,Rendezvous with Rama,Arthur C. Clarke,1990,Bantam,http://images.amazon.com/images/P/0553287893.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553287893.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553287893.01.LZZZZZZZ.jpg
5988,0425121259,7,The Servants of Twilight,Dean R. Koontz,1996,Berkley Publishing Group,http://images.amazon.com/images/P/0425121259.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425121259.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425121259.01.LZZZZZZZ.jpg
6007,0440224853,5,The Ghost,Danielle Steel,1998,Dell Publishing Company,http://images.amazon.com/images/P/0440224853.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440224853.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440224853.01.LZZZZZZZ.jpg
6017,0007110928,6,Billy,Pamela Stephenson,2002,HarperCollins Entertainment,http://images.amazon.com/images/P/0007110928.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0007110928.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0007110928.01.LZZZZZZZ.jpg
6073,0345427637,6,The Angel of Darkness,Caleb Carr,1998,Ballantine Books,http://images.amazon.com/images/P/0345427637.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345427637.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345427637.01.LZZZZZZZ.jpg
6073,0671742515,9,Long Dark Tea Time of the Soul,Douglas Adams,1991,Pocket,http://images.amazon.com/images/P/0671742515.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671742515.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671742515.01.LZZZZZZZ.jpg
6252,0552143774,10,Horse Whisperer,Nicholas Evans,0,Bantam Doubleday Dell,http://images.amazon.com/images/P/0552143774.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0552143774.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0552143774.01.LZZZZZZZ.jpg
6092,0860074382,9,84 Charing Cross Road,Helene Hanff,0,Warner Books> C/o Little Br,http://images.amazon.com/images/P/0860074382.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0860074382.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0860074382.01.LZZZZZZZ.jpg
6115,0525946284,10,Jackdaws,Ken Follett,2001,Dutton Books,http://images.amazon.com/images/P/0525946284.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0525946284.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0525946284.01.LZZZZZZZ.jpg
6543,1400031362,8,Morality for Beautiful Girls (No.1 Ladies Detective Agency),Alexander McCall Smith,2002,Anchor,http://images.amazon.com/images/P/1400031362.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1400031362.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1400031362.01.LZZZZZZZ.jpg
6238,0345449347,7,The Fourth Hand,John Irving,2002,Ballantine Books,http://images.amazon.com/images/P/0345449347.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345449347.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345449347.01.LZZZZZZZ.jpg
6238,0375701907,8,Straight Man : A Novel (Vintage Contemporaries),RICHARD RUSSO,1998,Vintage,http://images.amazon.com/images/P/0375701907.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375701907.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375701907.01.LZZZZZZZ.jpg
6242,0375705198,6,Amy and Isabelle : A novel,ELIZABETH STROUT,2000,Vintage,http://images.amazon.com/images/P/0375705198.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375705198.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375705198.01.LZZZZZZZ.jpg
6242,0385720467,7,Disobedience: A Novel,Jane Hamilton,2001,Anchor Books/Doubleday,http://images.amazon.com/images/P/0385720467.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385720467.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385720467.01.LZZZZZZZ.jpg
6242,0679455116,5,Chasing Cezanne,Peter Mayle,1997,Alfred A. Knopf,http://images.amazon.com/images/P/0679455116.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679455116.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679455116.01.LZZZZZZZ.jpg
6242,0747545634,7,The Map of Love,Ahdaf Soueif,2000,Trafalgar Square,http://images.amazon.com/images/P/0747545634.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0747545634.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0747545634.01.LZZZZZZZ.jpg
6251,014017737X,9,The Pearl,John Steinbeck,2000,Penguin USA (Paper),http://images.amazon.com/images/P/014017737X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/014017737X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/014017737X.01.LZZZZZZZ.jpg
7125,0156028778,2,The Crimson Petal and the White,Michel Faber,2003,Harvest Books,http://images.amazon.com/images/P/0156028778.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0156028778.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0156028778.01.LZZZZZZZ.jpg
11855,0345338588,7,"On a Pale Horse (Incarnations of Immortality, Bk. 1)",Piers Anthony,1989,Del Rey Books,http://images.amazon.com/images/P/0345338588.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345338588.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345338588.01.LZZZZZZZ.jpg
21576,0375502025,10,The Greatest Generation,TOM BROKAW,1998,Random House,http://images.amazon.com/images/P/0375502025.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375502025.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375502025.01.LZZZZZZZ.jpg
7286,0375826688,9,"Eragon (Inheritance, Book 1)",Christopher Paolini,2004,Knopf,http://images.amazon.com/images/P/0375826688.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375826688.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375826688.01.LZZZZZZZ.jpg
43436,0393316041,10,"\Surely You're Joking, Mr. Feynman!\"": Adventures of a Curious Character""",Richard P. Feynman,1997,W. W. Norton & Company,http://images.amazon.com/images/P/0393316041.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0393316041.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0393316041.01.LZZZZZZZ.jpg
28650,0440404193,8,"Are You There God?  It's Me, Margaret",JUDY BLUME,1971,Yearling,http://images.amazon.com/images/P/0440404193.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440404193.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440404193.01.LZZZZZZZ.jpg
6251,0440487617,10,A Wind in the Door,Madeleine L'Engle,1974,Yearling Books,http://images.amazon.com/images/P/0440487617.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440487617.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440487617.01.LZZZZZZZ.jpg
7125,0446391301,8,Geek Love,Katherine Dunn,1993,Warner Books,http://images.amazon.com/images/P/0446391301.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446391301.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446391301.01.LZZZZZZZ.jpg
20418,0451196856,6,The Most Wanted,Jacquelyn Mitchard,1999,Signet Book,http://images.amazon.com/images/P/0451196856.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451196856.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451196856.01.LZZZZZZZ.jpg
6575,0553574663,6,The Grilling Season,Diane Mott Davidson,1998,Bantam Books,http://images.amazon.com/images/P/0553574663.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553574663.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553574663.01.LZZZZZZZ.jpg
6251,0671204971,10,TIME AND AGAIN,Jack Finney,1970,Simon & Schuster,http://images.amazon.com/images/P/0671204971.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671204971.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671204971.01.LZZZZZZZ.jpg
11676,0679744398,8,"All the Pretty Horses (The Border Trilogy, Vol 1)",CORMAC MCCARTHY,1993,Vintage,http://images.amazon.com/images/P/0679744398.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679744398.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679744398.01.LZZZZZZZ.jpg
6263,0451192036,8,Black Like Me,John Howard Griffin,1996,Signet Book,http://images.amazon.com/images/P/0451192036.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451192036.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451192036.01.LZZZZZZZ.jpg
6274,0140434186,8,Wuthering Heights (Penguin Classics),Emily Bronte,1996,Penguin Books,http://images.amazon.com/images/P/0140434186.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0140434186.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0140434186.01.LZZZZZZZ.jpg
27204,0425104346,10,Darkfall,Dean R. Koontz,1996,Berkley Publishing Group,http://images.amazon.com/images/P/0425104346.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425104346.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425104346.01.LZZZZZZZ.jpg
11676,0446604232,10,Exclusive,Sandra Brown,1997,Warner Books,http://images.amazon.com/images/P/0446604232.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446604232.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446604232.01.LZZZZZZZ.jpg
6323,0446667900,7,A Darkness More Than Night,Michael Connelly,2002,Warner Vision,http://images.amazon.com/images/P/0446667900.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446667900.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446667900.01.LZZZZZZZ.jpg
11676,0515126489,8,Critical Mass,Steven Paul Martini,1999,Jove Books,http://images.amazon.com/images/P/0515126489.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0515126489.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0515126489.01.LZZZZZZZ.jpg
6323,0553092650,7,In the Presence of the Enemy,Elizabeth George,1996,Bantam,http://images.amazon.com/images/P/0553092650.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553092650.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553092650.01.LZZZZZZZ.jpg
11676,0671003364,8,Ransom,Julie Garwood,1999,Pocket,http://images.amazon.com/images/P/0671003364.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671003364.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671003364.01.LZZZZZZZ.jpg
6575,0671743058,7,Boy's Life,Robert McCammon,1992,Pocket,http://images.amazon.com/images/P/0671743058.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671743058.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671743058.01.LZZZZZZZ.jpg
6431,0425144372,9,Clear and Present Danger,Tom Clancy,1994,Berkley Publishing Group,http://images.amazon.com/images/P/0425144372.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425144372.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425144372.01.LZZZZZZZ.jpg
6611,0345404319,10,Taltos: Lives of the Mayfair Witches,Anne Rice,1996,Ballantine Books,http://images.amazon.com/images/P/0345404319.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345404319.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345404319.01.LZZZZZZZ.jpg
11676,0452283442,8,The Darwin Awards: Evolution in Action,Wendy Northcutt,2002,Plume Books,http://images.amazon.com/images/P/0452283442.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0452283442.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0452283442.01.LZZZZZZZ.jpg
6432,0671525433,4,Dark Angel,V.C. Andrews,1986,Pocket,http://images.amazon.com/images/P/0671525433.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671525433.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671525433.01.LZZZZZZZ.jpg
6532,0425099334,4,Shattered,Dean R. Koontz,1993,Berkley Publishing Group,http://images.amazon.com/images/P/0425099334.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425099334.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425099334.01.LZZZZZZZ.jpg
11676,0451168615,8,Skeleton Crew,Stephen King,1986,Signet Book,http://images.amazon.com/images/P/0451168615.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451168615.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451168615.01.LZZZZZZZ.jpg
6532,0553560735,8,Red Mars (Mars Trilogy),Kim Stanley Robinson,1993,Bantam,http://images.amazon.com/images/P/0553560735.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553560735.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553560735.01.LZZZZZZZ.jpg
6537,0670865796,8,The Deep End of the Ocean (Oprah's Book Club (Hardcover)),Jacquelyn Mitchard,1996,Penguin USA,http://images.amazon.com/images/P/0670865796.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0670865796.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0670865796.01.LZZZZZZZ.jpg
6537,0684853507,7,BAG OF BONES : A NOVEL,Stephen King,1998,Scribner,http://images.amazon.com/images/P/0684853507.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684853507.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684853507.01.LZZZZZZZ.jpg
11676,0375758232,10,Paris to the Moon,Adam Gopnik,2001,Random House Trade,http://images.amazon.com/images/P/0375758232.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375758232.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375758232.01.LZZZZZZZ.jpg
6543,0380978415,8,"Fluke : Or, I Know Why the Winged Whale Sings",Christopher Moore,2003,William Morrow & Company,http://images.amazon.com/images/P/0380978415.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380978415.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380978415.01.LZZZZZZZ.jpg
6543,0451197399,7,The Ballad of Frankie Silver,Sharyn McCrumb,1999,Signet Book,http://images.amazon.com/images/P/0451197399.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451197399.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451197399.01.LZZZZZZZ.jpg
19605,0670031909,7,Lost in a Good Book: A Thursday Next Novel,Jasper Fforde,2003,Viking Books,http://images.amazon.com/images/P/0670031909.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0670031909.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0670031909.01.LZZZZZZZ.jpg
8066,0671880314,8,Schindler's List,Thomas Keneally,1993,Touchstone,http://images.amazon.com/images/P/0671880314.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671880314.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671880314.01.LZZZZZZZ.jpg
6575,0743227441,7,The Other Boleyn Girl,Philippa Gregory,2002,Touchstone,http://images.amazon.com/images/P/0743227441.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743227441.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743227441.01.LZZZZZZZ.jpg
7614,0767915054,9,A Girl Named Zippy: Growing Up Small in Mooreland Indiana (Today Show Book Club #3),HAVEN KIMMEL,2002,Broadway Books,http://images.amazon.com/images/P/0767915054.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0767915054.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0767915054.01.LZZZZZZZ.jpg
11676,0064403688,10,Jacob Have I Loved,Katherine Paterson,1990,HarperTrophy,http://images.amazon.com/images/P/0064403688.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0064403688.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0064403688.01.LZZZZZZZ.jpg
182086,0312198493,10,Crazy for You,Jennifer Crusie,1999,St Martins Pr,http://images.amazon.com/images/P/0312198493.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312198493.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312198493.01.LZZZZZZZ.jpg
13432,0316769509,5,Nine Stories,J.D. Salinger,1991,"Little, Brown",http://images.amazon.com/images/P/0316769509.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316769509.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316769509.01.LZZZZZZZ.jpg
10314,0316781010,7,Fortune's Rocks: A Novel,Anita Shreve,1999,Back Bay Books,http://images.amazon.com/images/P/0316781010.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316781010.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316781010.01.LZZZZZZZ.jpg
6563,0385413041,8,Beach Music,PAT CONROY,1995,Nan A. Talese,http://images.amazon.com/images/P/0385413041.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385413041.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385413041.01.LZZZZZZZ.jpg
6917,039915079X,7,The Teeth of the Tiger,Tom Clancy,2003,G. P. Putnam's Sons,http://images.amazon.com/images/P/039915079X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/039915079X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/039915079X.01.LZZZZZZZ.jpg
32802,0446603929,7,See How They Run,James Patterson,1997,Warner Books,http://images.amazon.com/images/P/0446603929.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446603929.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446603929.01.LZZZZZZZ.jpg
6563,0451188489,5,A Maiden's Grave,Jeff Deaver,1996,Signet Book,http://images.amazon.com/images/P/0451188489.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0451188489.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0451188489.01.LZZZZZZZ.jpg
6563,0812967240,7,It's My F---ing Birthday : A Novel,MERRILL MARKOE,2002,Villard,http://images.amazon.com/images/P/0812967240.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812967240.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812967240.01.LZZZZZZZ.jpg
6575,0060976241,8,The Lone Ranger and Tonto Fistfight in Heaven,Sherman Alexie,1994,Perennial,http://images.amazon.com/images/P/0060976241.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0060976241.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0060976241.01.LZZZZZZZ.jpg
6575,0312986343,5,Visions of Sugar Plums: A Stephanie Plum Holiday Novel,Janet Evanovich,2004,St. Martin's Paperbacks,http://images.amazon.com/images/P/0312986343.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0312986343.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0312986343.01.LZZZZZZZ.jpg
11676,0316782505,8,The Weight of Water,Anita Shreve,2001,"Little, Brown",http://images.amazon.com/images/P/0316782505.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0316782505.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0316782505.01.LZZZZZZZ.jpg
6575,034536676X,7,The World According to Garp,John Irving,1994,Ballantine Books,http://images.amazon.com/images/P/034536676X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/034536676X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/034536676X.01.LZZZZZZZ.jpg
16999,0375726349,6,The Human Stain : A Novel,PHILIP ROTH,2001,Vintage,http://images.amazon.com/images/P/0375726349.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0375726349.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0375726349.01.LZZZZZZZ.jpg
6575,0425184943,4,Blue Diary,Alice Hoffman,2002,Berkley Publishing Group,http://images.amazon.com/images/P/0425184943.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0425184943.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0425184943.01.LZZZZZZZ.jpg
6575,0446600660,7,Strip Tease,Carl Hiaasen,1994,Warner Books,http://images.amazon.com/images/P/0446600660.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446600660.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446600660.01.LZZZZZZZ.jpg
11400,0449003981,7,A Patchwork Planet (Ballantine Reader's Circle),Anne Tyler,1999,Ballantine Books,http://images.amazon.com/images/P/0449003981.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449003981.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449003981.01.LZZZZZZZ.jpg
18332,0449910237,7,Moo,Jane Smiley,1996,Ballantine Books,http://images.amazon.com/images/P/0449910237.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449910237.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449910237.01.LZZZZZZZ.jpg
23511,0553096060,7,Sein Language,JERRY SEINFELD,1993,Bantam,http://images.amazon.com/images/P/0553096060.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553096060.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553096060.01.LZZZZZZZ.jpg
6575,0553289691,6,SKINNY LEGS AND ALL,TOM ROBBINS,1991,Bantam,http://images.amazon.com/images/P/0553289691.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553289691.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553289691.01.LZZZZZZZ.jpg
11676,0553569155,8,Seinlanguage,Jerry Seinfeld,1995,Bantam Books,http://images.amazon.com/images/P/0553569155.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553569155.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553569155.01.LZZZZZZZ.jpg
27801,0553582801,8,The Man Who Ate the 747,Ben Sherwood,2002,Bantam Books,http://images.amazon.com/images/P/0553582801.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553582801.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553582801.01.LZZZZZZZ.jpg
14456,0671729411,7,Flowers In The Attic (Dollanganger),V.C. Andrews,1990,Pocket,http://images.amazon.com/images/P/0671729411.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0671729411.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0671729411.01.LZZZZZZZ.jpg
15062,0679731725,7,The Remains of the Day (Vintage International),Kazuo Ishiguro,1993,Vintage Books USA,http://images.amazon.com/images/P/0679731725.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679731725.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679731725.01.LZZZZZZZ.jpg
6575,0688168248,7,The Book Borrower: A Novel,Alice Mattison,1999,Harpercollins,http://images.amazon.com/images/P/0688168248.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0688168248.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0688168248.01.LZZZZZZZ.jpg
6575,1573223425,6,Blue Shoe,Anne Lamott,2003,Riverhead Books,http://images.amazon.com/images/P/1573223425.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1573223425.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1573223425.01.LZZZZZZZ.jpg
6575,1573229725,8,Fingersmith,Sarah Waters,2002,Riverhead Books,http://images.amazon.com/images/P/1573229725.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1573229725.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1573229725.01.LZZZZZZZ.jpg
6577,0345441265,7,The Ladies Auxiliary (Ballantine Reader's Circle),Tova Mirvis,2000,Ballantine Books,http://images.amazon.com/images/P/0345441265.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345441265.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345441265.01.LZZZZZZZ.jpg
14667,0525947299,10,No Second  Chance,Harlan Coben,2003,Dutton Books,http://images.amazon.com/images/P/0525947299.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0525947299.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0525947299.01.LZZZZZZZ.jpg
54072,0812571797,6,The Secret,Harold Robbins,2001,Forge,http://images.amazon.com/images/P/0812571797.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0812571797.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0812571797.01.LZZZZZZZ.jpg
11676,0385306024,5,Accident,Danielle Steel,1994,Delacorte Press,http://images.amazon.com/images/P/0385306024.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0385306024.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0385306024.01.LZZZZZZZ.jpg
11529,0743436210,7,Hearts in Atlantis,Stephen King,2001,Pocket,http://images.amazon.com/images/P/0743436210.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0743436210.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0743436210.01.LZZZZZZZ.jpg
15408,0786884592,4,"Life Strategies: Doing What Works, Doing What Matters",Phillip C. McGraw,2000,Hyperion,http://images.amazon.com/images/P/0786884592.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0786884592.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0786884592.01.LZZZZZZZ.jpg
6781,0380817691,7,Stalker: A Peter Decker and Rina Lazarus Novel,Faye Kellerman,2001,Avon,http://images.amazon.com/images/P/0380817691.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380817691.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380817691.01.LZZZZZZZ.jpg
6789,0446365386,9,Gone with the Wind,Margaret Mitchell,1993,Warner Books,http://images.amazon.com/images/P/0446365386.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0446365386.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0446365386.01.LZZZZZZZ.jpg
